text,label,language
u fake idiot.,1,en
u fake idiot lol,1,en
u fake idiot bro,1,en
u fake idiot man,1,en
u fake idiot dude,1,en
hey fake idiot,1,en
hey fake idiot!,1,en
hey fake idiot.,1,en
hey fake idiot lol,1,en
hey fake idiot bro,1,en
hey fake idiot man,1,en
hey fake idiot dude,1,en
such a fake idiot,1,en
such a fake idiot!,1,en
such a fake idiot.,1,en
such a fake idiot lol,1,en
such a fake idiot bro,1,en
such a fake idiot man,1,en
such a fake idiot dude,1,en
what a fake idiot,1,en
what a fake idiot!,1,en
what a fake idiot.,1,en
what a fake idiot lol,1,en
what a fake idiot bro,1,en
what a fake idiot man,1,en
what a fake idiot dude,1,en
fake 1diot,1,en
fake 1diot!,1,en
fake 1diot.,1,en
fake 1diot lol,1,en
fake 1diot bro,1,en
fake 1diot man,1,en
fake 1diot dude,1,en
you fake 1diot,1,en
you fake 1diot!,1,en
you fake 1diot.,1,en
you fake 1diot lol,1,en
you fake 1diot bro,1,en
you fake 1diot man,1,en
you fake 1diot dude,1,en
u fake 1diot,1,en
u fake 1diot!,1,en
u fake 1diot.,1,en
u fake 1diot lol,1,en
u fake 1diot bro,1,en
u fake 1diot man,1,en
u fake 1diot dude,1,en
hey fake 1diot,1,en
hey fake 1diot!,1,en
hey fake 1diot.,1,en
hey fake 1diot lol,1,en
hey fake 1diot bro,1,en
hey fake 1diot man,1,en
hey fake 1diot dude,1,en
such a fake 1diot,1,en
such a fake 1diot!,1,en
such a fake 1diot.,1,en
such a fake 1diot lol,1,en
such a fake 1diot bro,1,en
such a fake 1diot man,1,en
such a fake 1diot dude,1,en
what a fake 1diot,1,en
what a fake 1diot!,1,en
what a fake 1diot.,1,en
what a fake 1diot lol,1,en
what a fake 1diot bro,1,en
what a fake 1diot man,1,en
what a fake 1diot dude,1,en
phony,1,en
phony!,1,en
phony.,1,en
phony lol,1,en
phony bro,1,en
phony man,1,en
phony dude,1,en
you phony,1,en
you phony!,1,en
you phony.,1,en
you phony lol,1,en
you phony bro,1,en
you phony man,1,en
you phony dude,1,en
u phony,1,en
u phony!,1,en
u phony.,1,en
u phony lol,1,en
u phony bro,1,en
u phony man,1,en
u phony dude,1,en
hey phony,1,en
hey phony!,1,en
hey phony.,1,en
hey phony lol,1,en
hey phony bro,1,en
hey phony man,1,en
hey phony dude,1,en
such a phony,1,en
such a phony!,1,en
such a phony.,1,en
such a phony lol,1,en
such a phony bro,1,en
such a phony man,1,en
such a phony dude,1,en
what a phony,1,en
what a phony!,1,en
what a phony.,1,en
what a phony lol,1,en
what a phony bro,1,en
what a phony man,1,en
what a phony dude,1,en
phony bastard,1,en
phony bastard!,1,en
phony bastard.,1,en
phony bastard lol,1,en
phony bastard bro,1,en
phony bastard man,1,en
phony bastard dude,1,en
you phony bastard,1,en
you phony bastard!,1,en
you phony bastard.,1,en
you phony bastard lol,1,en
you phony bastard bro,1,en
you phony bastard man,1,en
you phony bastard dude,1,en
u phony bastard,1,en
u phony bastard!,1,en
u phony bastard.,1,en
u phony bastard lol,1,en
u phony bastard bro,1,en
u phony bastard man,1,en
u phony bastard dude,1,en
hey phony bastard,1,en
hey phony bastard!,1,en
hey phony bastard.,1,en
hey phony bastard lol,1,en
hey phony bastard bro,1,en
hey phony bastard man,1,en
hey phony bastard dude,1,en
such a phony bastard,1,en
such a phony bastard!,1,en
such a phony bastard.,1,en
such a phony bastard lol,1,en
such a phony bastard bro,1,en
such a phony bastard man,1,en
such a phony bastard dude,1,en
what a phony bastard,1,en
what a phony bastard!,1,en
what a phony bastard.,1,en
what a phony bastard lol,1,en
what a phony bastard bro,1,en
what a phony bastard man,1,en
what a phony bastard dude,1,en
hypocrite,1,en
hypocrite!,1,en
hypocrite.,1,en
hypocrite lol,1,en
hypocrite bro,1,en
hypocrite man,1,en
hypocrite dude,1,en
you hypocrite,1,en
you hypocrite!,1,en
you hypocrite.,1,en
you hypocrite lol,1,en
you hypocrite bro,1,en
you hypocrite man,1,en
you hypocrite dude,1,en
u hypocrite,1,en
u hypocrite!,1,en
u hypocrite.,1,en
u hypocrite lol,1,en
u hypocrite bro,1,en
u hypocrite man,1,en
u hypocrite dude,1,en
hey hypocrite,1,en
hey hypocrite!,1,en
hey hypocrite.,1,en
hey hypocrite lol,1,en
hey hypocrite bro,1,en
hey hypocrite man,1,en
hey hypocrite dude,1,en
such a hypocrite,1,en
such a hypocrite!,1,en
such a hypocrite.,1,en
such a hypocrite lol,1,en
such a hypocrite bro,1,en
such a hypocrite man,1,en
such a hypocrite dude,1,en
what a hypocrite,1,en
what a hypocrite!,1,en
what a hypocrite.,1,en
what a hypocrite lol,1,en
what a hypocrite bro,1,en
what a hypocrite man,1,en
what a hypocrite dude,1,en
hypocrites,1,en
hypocrites!,1,en
hypocrites.,1,en
hypocrites lol,1,en
hypocrites bro,1,en
hypocrites man,1,en
hypocrites dude,1,en
you hypocrites,1,en
you hypocrites!,1,en
you hypocrites.,1,en
you hypocrites lol,1,en
you hypocrites bro,1,en
you hypocrites man,1,en
you hypocrites dude,1,en
u hypocrites,1,en
u hypocrites!,1,en
u hypocrites.,1,en
u hypocrites lol,1,en
u hypocrites bro,1,en
u hypocrites man,1,en
u hypocrites dude,1,en
hey hypocrites,1,en
hey hypocrites!,1,en
hey hypocrites.,1,en
hey hypocrites lol,1,en
hey hypocrites bro,1,en
hey hypocrites man,1,en
hey hypocrites dude,1,en
such a hypocrites,1,en
such a hypocrites!,1,en
such a hypocrites.,1,en
such a hypocrites lol,1,en
such a hypocrites bro,1,en
such a hypocrites man,1,en
such a hypocrites dude,1,en
what a hypocrites,1,en
what a hypocrites!,1,en
what a hypocrites.,1,en
what a hypocrites lol,1,en
what a hypocrites bro,1,en
what a hypocrites man,1,en
what a hypocrites dude,1,en
hypocritical,1,en
hypocritical!,1,en
hypocritical.,1,en
hypocritical lol,1,en
hypocritical bro,1,en
hypocritical man,1,en
hypocritical dude,1,en
you hypocritical,1,en
you hypocritical!,1,en
you hypocritical.,1,en
you hypocritical lol,1,en
you hypocritical bro,1,en
you hypocritical man,1,en
you hypocritical dude,1,en
u hypocritical,1,en
u hypocritical!,1,en
u hypocritical.,1,en
u hypocritical lol,1,en
u hypocritical bro,1,en
u hypocritical man,1,en
u hypocritical dude,1,en
hey hypocritical,1,en
hey hypocritical!,1,en
hey hypocritical.,1,en
hey hypocritical lol,1,en
hey hypocritical bro,1,en
hey hypocritical man,1,en
hey hypocritical dude,1,en
such a hypocritical,1,en
such a hypocritical!,1,en
such a hypocritical.,1,en
such a hypocritical lol,1,en
such a hypocritical bro,1,en
such a hypocritical man,1,en
such a hypocritical dude,1,en
what a hypocritical,1,en
what a hypocritical!,1,en
what a hypocritical.,1,en
what a hypocritical lol,1,en
what a hypocritical bro,1,en
what a hypocritical man,1,en
what a hypocritical dude,1,en
two-faced,1,en
two-faced!,1,en
two-faced.,1,en
two-faced lol,1,en
two-faced bro,1,en
two-faced man,1,en
two-faced dude,1,en
you two-faced,1,en
you two-faced!,1,en
you two-faced.,1,en
you two-faced lol,1,en
you two-faced bro,1,en
you two-faced man,1,en
you two-faced dude,1,en
u two-faced,1,en
u two-faced!,1,en
u two-faced.,1,en
u two-faced lol,1,en
u two-faced bro,1,en
u two-faced man,1,en
u two-faced dude,1,en
hey two-faced,1,en
hey two-faced!,1,en
hey two-faced.,1,en
hey two-faced lol,1,en
hey two-faced bro,1,en
hey two-faced man,1,en
hey two-faced dude,1,en
such a two-faced,1,en
such a two-faced!,1,en
such a two-faced.,1,en
such a two-faced lol,1,en
such a two-faced bro,1,en
such a two-faced man,1,en
such a two-faced dude,1,en
what a two-faced,1,en
what a two-faced!,1,en
what a two-faced.,1,en
what a two-faced lol,1,en
what a two-faced bro,1,en
what a two-faced man,1,en
what a two-faced dude,1,en
two faced,1,en
two faced!,1,en
two faced.,1,en
two faced lol,1,en
two faced bro,1,en
two faced man,1,en
two faced dude,1,en
you two faced,1,en
you two faced!,1,en
you two faced.,1,en
you two faced lol,1,en
you two faced bro,1,en
you two faced man,1,en
you two faced dude,1,en
u two faced,1,en
u two faced!,1,en
u two faced.,1,en
u two faced lol,1,en
u two faced bro,1,en
u two faced man,1,en
u two faced dude,1,en
hey two faced,1,en
hey two faced!,1,en
hey two faced.,1,en
hey two faced lol,1,en
hey two faced bro,1,en
hey two faced man,1,en
hey two faced dude,1,en
such a two faced,1,en
such a two faced!,1,en
such a two faced.,1,en
such a two faced lol,1,en
such a two faced bro,1,en
such a two faced man,1,en
such a two faced dude,1,en
what a two faced,1,en
what a two faced!,1,en
what a two faced.,1,en
what a two faced lol,1,en
what a two faced bro,1,en
what a two faced man,1,en
what a two faced dude,1,en
backstabber,1,en
backstabber!,1,en
backstabber.,1,en
backstabber lol,1,en
backstabber bro,1,en
backstabber man,1,en
backstabber dude,1,en
you backstabber,1,en
you backstabber!,1,en
you backstabber.,1,en
you backstabber lol,1,en
you backstabber bro,1,en
you backstabber man,1,en
you backstabber dude,1,en
u backstabber,1,en
u backstabber!,1,en
u backstabber.,1,en
u backstabber lol,1,en
u backstabber bro,1,en
u backstabber man,1,en
u backstabber dude,1,en
hey backstabber,1,en
hey backstabber!,1,en
hey backstabber.,1,en
hey backstabber lol,1,en
hey backstabber bro,1,en
hey backstabber man,1,en
hey backstabber dude,1,en
such a backstabber,1,en
such a backstabber!,1,en
such a backstabber.,1,en
such a backstabber lol,1,en
such a backstabber bro,1,en
such a backstabber man,1,en
such a backstabber dude,1,en
what a backstabber,1,en
what a backstabber!,1,en
what a backstabber.,1,en
what a backstabber lol,1,en
what a backstabber bro,1,en
what a backstabber man,1,en
what a backstabber dude,1,en
backstabbers,1,en
backstabbers!,1,en
backstabbers.,1,en
backstabbers lol,1,en
backstabbers bro,1,en
backstabbers man,1,en
backstabbers dude,1,en
you backstabbers,1,en
you backstabbers!,1,en
you backstabbers.,1,en
you backstabbers lol,1,en
you backstabbers bro,1,en
you backstabbers man,1,en
you backstabbers dude,1,en
u backstabbers,1,en
u backstabbers!,1,en
u backstabbers.,1,en
u backstabbers lol,1,en
u backstabbers bro,1,en
u backstabbers man,1,en
u backstabbers dude,1,en
hey backstabbers,1,en
hey backstabbers!,1,en
hey backstabbers.,1,en
hey backstabbers lol,1,en
hey backstabbers bro,1,en
hey backstabbers man,1,en
hey backstabbers dude,1,en
such a backstabbers,1,en
such a backstabbers!,1,en
such a backstabbers.,1,en
such a backstabbers lol,1,en
such a backstabbers bro,1,en
such a backstabbers man,1,en
such a backstabbers dude,1,en
what a backstabbers,1,en
what a backstabbers!,1,en
what a backstabbers.,1,en
what a backstabbers lol,1,en
what a backstabbers bro,1,en
what a backstabbers man,1,en
what a backstabbers dude,1,en
traitor,1,en
traitor!,1,en
traitor.,1,en
traitor lol,1,en
traitor bro,1,en
traitor man,1,en
traitor dude,1,en
you traitor,1,en
you traitor!,1,en
you traitor.,1,en
you traitor lol,1,en
you traitor bro,1,en
you traitor man,1,en
you traitor dude,1,en
u traitor,1,en
u traitor!,1,en
u traitor.,1,en
u traitor lol,1,en
u traitor bro,1,en
u traitor man,1,en
u traitor dude,1,en
hey traitor,1,en
hey traitor!,1,en
hey traitor.,1,en
hey traitor lol,1,en
hey traitor bro,1,en
hey traitor man,1,en
hey traitor dude,1,en
such a traitor,1,en
such a traitor!,1,en
such a traitor.,1,en
such a traitor lol,1,en
such a traitor bro,1,en
such a traitor man,1,en
such a traitor dude,1,en
what a traitor,1,en
what a traitor!,1,en
what a traitor.,1,en
what a traitor lol,1,en
what a traitor bro,1,en
what a traitor man,1,en
what a traitor dude,1,en
traitors,1,en
traitors!,1,en
traitors.,1,en
traitors lol,1,en
traitors bro,1,en
traitors man,1,en
traitors dude,1,en
you traitors,1,en
you traitors!,1,en
you traitors.,1,en
you traitors lol,1,en
you traitors bro,1,en
you traitors man,1,en
you traitors dude,1,en
u traitors,1,en
u traitors!,1,en
u traitors.,1,en
u traitors lol,1,en
u traitors bro,1,en
u traitors man,1,en
u traitors dude,1,en
hey traitors,1,en
hey traitors!,1,en
hey traitors.,1,en
hey traitors lol,1,en
hey traitors bro,1,en
hey traitors man,1,en
hey traitors dude,1,en
such a traitors,1,en
such a traitors!,1,en
such a traitors.,1,en
such a traitors lol,1,en
such a traitors bro,1,en
such a traitors man,1,en
such a traitors dude,1,en
what a traitors,1,en
what a traitors!,1,en
what a traitors.,1,en
what a traitors lol,1,en
what a traitors bro,1,en
what a traitors man,1,en
what a traitors dude,1,en
snitch,1,en
snitch!,1,en
snitch.,1,en
snitch lol,1,en
snitch bro,1,en
snitch man,1,en
snitch dude,1,en
you snitch,1,en
you snitch!,1,en
you snitch.,1,en
you snitch lol,1,en
you snitch bro,1,en
you snitch man,1,en
you snitch dude,1,en
u snitch,1,en
u snitch!,1,en
u snitch.,1,en
u snitch lol,1,en
u snitch bro,1,en
u snitch man,1,en
u snitch dude,1,en
hey snitch,1,en
hey snitch!,1,en
hey snitch.,1,en
hey snitch lol,1,en
hey snitch bro,1,en
hey snitch man,1,en
hey snitch dude,1,en
such a snitch,1,en
such a snitch!,1,en
such a snitch.,1,en
such a snitch lol,1,en
such a snitch bro,1,en
such a snitch man,1,en
such a snitch dude,1,en
what a snitch,1,en
what a snitch!,1,en
what a snitch.,1,en
what a snitch lol,1,en
what a snitch bro,1,en
what a snitch man,1,en
what a snitch dude,1,en
snitches,1,en
snitches!,1,en
snitches.,1,en
snitches lol,1,en
snitches bro,1,en
snitches man,1,en
snitches dude,1,en
you snitches,1,en
you snitches!,1,en
you snitches.,1,en
you snitches lol,1,en
you snitches bro,1,en
you snitches man,1,en
you snitches dude,1,en
u snitches,1,en
u snitches!,1,en
u snitches.,1,en
u snitches lol,1,en
u snitches bro,1,en
u snitches man,1,en
u snitches dude,1,en
hey snitches,1,en
hey snitches!,1,en
hey snitches.,1,en
hey snitches lol,1,en
hey snitches bro,1,en
hey snitches man,1,en
hey snitches dude,1,en
such a snitches,1,en
such a snitches!,1,en
such a snitches.,1,en
such a snitches lol,1,en
such a snitches bro,1,en
such a snitches man,1,en
such a snitches dude,1,en
what a snitches,1,en
what a snitches!,1,en
what a snitches.,1,en
what a snitches lol,1,en
what a snitches bro,1,en
what a snitches man,1,en
what a snitches dude,1,en
rat,1,en
rat!,1,en
rat.,1,en
rat lol,1,en
rat bro,1,en
rat man,1,en
rat dude,1,en
you rat,1,en
you rat!,1,en
you rat.,1,en
you rat lol,1,en
you rat bro,1,en
you rat man,1,en
you rat dude,1,en
u rat,1,en
u rat!,1,en
u rat.,1,en
u rat lol,1,en
u rat bro,1,en
u rat man,1,en
u rat dude,1,en
hey rat,1,en
hey rat!,1,en
hey rat.,1,en
hey rat lol,1,en
hey rat bro,1,en
hey rat man,1,en
hey rat dude,1,en
such a rat,1,en
such a rat!,1,en
such a rat.,1,en
such a rat lol,1,en
such a rat bro,1,en
such a rat man,1,en
such a rat dude,1,en
what a rat,1,en
what a rat!,1,en
what a rat.,1,en
what a rat lol,1,en
what a rat bro,1,en
what a rat man,1,en
what a rat dude,1,en
rats,1,en
rats!,1,en
rats.,1,en
rats lol,1,en
rats bro,1,en
rats man,1,en
rats dude,1,en
you rats,1,en
you rats!,1,en
you rats.,1,en
you rats lol,1,en
you rats bro,1,en
you rats man,1,en
you rats dude,1,en
u rats,1,en
u rats!,1,en
u rats.,1,en
u rats lol,1,en
u rats bro,1,en
u rats man,1,en
u rats dude,1,en
hey rats,1,en
hey rats!,1,en
hey rats.,1,en
hey rats lol,1,en
hey rats bro,1,en
hey rats man,1,en
hey rats dude,1,en
such a rats,1,en
such a rats!,1,en
such a rats.,1,en
such a rats lol,1,en
such a rats bro,1,en
such a rats man,1,en
such a rats dude,1,en
what a rats,1,en
what a rats!,1,en
what a rats.,1,en
what a rats lol,1,en
what a rats bro,1,en
what a rats man,1,en
what a rats dude,1,en
rat bastard,1,en
rat bastard!,1,en
rat bastard.,1,en
rat bastard lol,1,en
rat bastard bro,1,en
rat bastard man,1,en
rat bastard dude,1,en
you rat bastard,1,en
you rat bastard!,1,en
you rat bastard.,1,en
you rat bastard lol,1,en
you rat bastard bro,1,en
you rat bastard man,1,en
you rat bastard dude,1,en
u rat bastard,1,en
u rat bastard!,1,en
u rat bastard.,1,en
u rat bastard lol,1,en
u rat bastard bro,1,en
u rat bastard man,1,en
u rat bastard dude,1,en
hey rat bastard,1,en
hey rat bastard!,1,en
hey rat bastard.,1,en
hey rat bastard lol,1,en
hey rat bastard bro,1,en
hey rat bastard man,1,en
hey rat bastard dude,1,en
such a rat bastard,1,en
such a rat bastard!,1,en
such a rat bastard.,1,en
such a rat bastard lol,1,en
such a rat bastard bro,1,en
such a rat bastard man,1,en
such a rat bastard dude,1,en
what a rat bastard,1,en
what a rat bastard!,1,en
what a rat bastard.,1,en
what a rat bastard lol,1,en
what a rat bastard bro,1,en
what a rat bastard man,1,en
what a rat bastard dude,1,en
snake,1,en
snake!,1,en
snake.,1,en
snake lol,1,en
snake bro,1,en
snake man,1,en
snake dude,1,en
you snake,1,en
you snake!,1,en
you snake.,1,en
you snake lol,1,en
you snake bro,1,en
you snake man,1,en
you snake dude,1,en
u snake,1,en
u snake!,1,en
u snake.,1,en
u snake lol,1,en
u snake bro,1,en
u snake man,1,en
u snake dude,1,en
hey snake,1,en
hey snake!,1,en
hey snake.,1,en
hey snake lol,1,en
hey snake bro,1,en
hey snake man,1,en
hey snake dude,1,en
such a snake,1,en
such a snake!,1,en
such a snake.,1,en
such a snake lol,1,en
such a snake bro,1,en
such a snake man,1,en
such a snake dude,1,en
what a snake,1,en
what a snake!,1,en
what a snake.,1,en
what a snake lol,1,en
what a snake bro,1,en
what a snake man,1,en
what a snake dude,1,en
sneaky bastard,1,en
sneaky bastard!,1,en
sneaky bastard.,1,en
sneaky bastard lol,1,en
sneaky bastard bro,1,en
sneaky bastard man,1,en
sneaky bastard dude,1,en
you sneaky bastard,1,en
you sneaky bastard!,1,en
you sneaky bastard.,1,en
you sneaky bastard lol,1,en
you sneaky bastard bro,1,en
you sneaky bastard man,1,en
you sneaky bastard dude,1,en
u sneaky bastard,1,en
u sneaky bastard!,1,en
u sneaky bastard.,1,en
u sneaky bastard lol,1,en
u sneaky bastard bro,1,en
u sneaky bastard man,1,en
u sneaky bastard dude,1,en
hey sneaky bastard,1,en
hey sneaky bastard!,1,en
hey sneaky bastard.,1,en
hey sneaky bastard lol,1,en
hey sneaky bastard bro,1,en
hey sneaky bastard man,1,en
hey sneaky bastard dude,1,en
such a sneaky bastard,1,en
such a sneaky bastard!,1,en
such a sneaky bastard.,1,en
such a sneaky bastard lol,1,en
such a sneaky bastard bro,1,en
such a sneaky bastard man,1,en
such a sneaky bastard dude,1,en
what a sneaky bastard,1,en
what a sneaky bastard!,1,en
what a sneaky bastard.,1,en
what a sneaky bastard lol,1,en
what a sneaky bastard bro,1,en
what a sneaky bastard man,1,en
what a sneaky bastard dude,1,en
weasel,1,en
weasel!,1,en
weasel.,1,en
weasel lol,1,en
weasel bro,1,en
weasel man,1,en
weasel dude,1,en
you weasel,1,en
you weasel!,1,en
you weasel.,1,en
you weasel lol,1,en
you weasel bro,1,en
you weasel man,1,en
you weasel dude,1,en
u weasel,1,en
u weasel!,1,en
u weasel.,1,en
u weasel lol,1,en
u weasel bro,1,en
u weasel man,1,en
u weasel dude,1,en
hey weasel,1,en
hey weasel!,1,en
hey weasel.,1,en
hey weasel lol,1,en
hey weasel bro,1,en
hey weasel man,1,en
hey weasel dude,1,en
such a weasel,1,en
such a weasel!,1,en
such a weasel.,1,en
such a weasel lol,1,en
such a weasel bro,1,en
such a weasel man,1,en
such a weasel dude,1,en
what a weasel,1,en
what a weasel!,1,en
what a weasel.,1,en
what a weasel lol,1,en
what a weasel bro,1,en
what a weasel man,1,en
what a weasel dude,1,en
weasel face,1,en
weasel face!,1,en
weasel face.,1,en
weasel face lol,1,en
weasel face bro,1,en
weasel face man,1,en
weasel face dude,1,en
you weasel face,1,en
you weasel face!,1,en
you weasel face.,1,en
you weasel face lol,1,en
you weasel face bro,1,en
you weasel face man,1,en
you weasel face dude,1,en
u weasel face,1,en
u weasel face!,1,en
u weasel face.,1,en
u weasel face lol,1,en
u weasel face bro,1,en
u weasel face man,1,en
u weasel face dude,1,en
hey weasel face,1,en
hey weasel face!,1,en
hey weasel face.,1,en
hey weasel face lol,1,en
hey weasel face bro,1,en
hey weasel face man,1,en
hey weasel face dude,1,en
such a weasel face,1,en
such a weasel face!,1,en
such a weasel face.,1,en
such a weasel face lol,1,en
such a weasel face bro,1,en
such a weasel face man,1,en
such a weasel face dude,1,en
what a weasel face,1,en
what a weasel face!,1,en
what a weasel face.,1,en
what a weasel face lol,1,en
what a weasel face bro,1,en
what a weasel face man,1,en
what a weasel face dude,1,en
leech,1,en
leech!,1,en
leech.,1,en
leech lol,1,en
leech bro,1,en
leech man,1,en
leech dude,1,en
you leech,1,en
you leech!,1,en
you leech.,1,en
you leech lol,1,en
you leech bro,1,en
you leech man,1,en
you leech dude,1,en
u leech,1,en
u leech!,1,en
u leech.,1,en
u leech lol,1,en
u leech bro,1,en
u leech man,1,en
u leech dude,1,en
hey leech,1,en
hey leech!,1,en
hey leech.,1,en
hey leech lol,1,en
hey leech bro,1,en
hey leech man,1,en
hey leech dude,1,en
such a leech,1,en
such a leech!,1,en
such a leech.,1,en
such a leech lol,1,en
such a leech bro,1,en
such a leech man,1,en
such a leech dude,1,en
what a leech,1,en
what a leech!,1,en
what a leech.,1,en
what a leech lol,1,en
what a leech bro,1,en
what a leech man,1,en
what a leech dude,1,en
parasite,1,en
parasite!,1,en
parasite.,1,en
parasite lol,1,en
parasite bro,1,en
parasite man,1,en
parasite dude,1,en
you parasite,1,en
you parasite!,1,en
you parasite.,1,en
you parasite lol,1,en
you parasite bro,1,en
you parasite man,1,en
you parasite dude,1,en
u parasite,1,en
u parasite!,1,en
u parasite.,1,en
u parasite lol,1,en
u parasite bro,1,en
u parasite man,1,en
u parasite dude,1,en
hey parasite,1,en
hey parasite!,1,en
hey parasite.,1,en
hey parasite lol,1,en
hey parasite bro,1,en
hey parasite man,1,en
hey parasite dude,1,en
such a parasite,1,en
such a parasite!,1,en
such a parasite.,1,en
such a parasite lol,1,en
such a parasite bro,1,en
such a parasite man,1,en
such a parasite dude,1,en
what a parasite,1,en
what a parasite!,1,en
what a parasite.,1,en
what a parasite lol,1,en
what a parasite bro,1,en
what a parasite man,1,en
what a parasite dude,1,en
parasites,1,en
parasites!,1,en
parasites.,1,en
parasites lol,1,en
parasites bro,1,en
parasites man,1,en
parasites dude,1,en
you parasites,1,en
you parasites!,1,en
you parasites.,1,en
you parasites lol,1,en
you parasites bro,1,en
you parasites man,1,en
you parasites dude,1,en
u parasites,1,en
u parasites!,1,en
u parasites.,1,en
u parasites lol,1,en
u parasites bro,1,en
u parasites man,1,en
u parasites dude,1,en
hey parasites,1,en
hey parasites!,1,en
hey parasites.,1,en
hey parasites lol,1,en
hey parasites bro,1,en
hey parasites man,1,en
hey parasites dude,1,en
such a parasites,1,en
such a parasites!,1,en
such a parasites.,1,en
such a parasites lol,1,en
such a parasites bro,1,en
such a parasites man,1,en
such a parasites dude,1,en
what a parasites,1,en
what a parasites!,1,en
what a parasites.,1,en
what a parasites lol,1,en
what a parasites bro,1,en
what a parasites man,1,en
what a parasites dude,1,en
freeloader,1,en
freeloader!,1,en
freeloader.,1,en
freeloader lol,1,en
freeloader bro,1,en
freeloader man,1,en
freeloader dude,1,en
you freeloader,1,en
you freeloader!,1,en
you freeloader.,1,en
you freeloader lol,1,en
you freeloader bro,1,en
you freeloader man,1,en
you freeloader dude,1,en
u freeloader,1,en
u freeloader!,1,en
u freeloader.,1,en
u freeloader lol,1,en
u freeloader bro,1,en
u freeloader man,1,en
u freeloader dude,1,en
hey freeloader,1,en
hey freeloader!,1,en
hey freeloader.,1,en
hey freeloader lol,1,en
hey freeloader bro,1,en
hey freeloader man,1,en
hey freeloader dude,1,en
such a freeloader,1,en
such a freeloader!,1,en
such a freeloader.,1,en
such a freeloader lol,1,en
such a freeloader bro,1,en
such a freeloader man,1,en
such a freeloader dude,1,en
what a freeloader,1,en
what a freeloader!,1,en
what a freeloader.,1,en
what a freeloader lol,1,en
what a freeloader bro,1,en
what a freeloader man,1,en
what a freeloader dude,1,en
freeloaders,1,en
freeloaders!,1,en
freeloaders.,1,en
freeloaders lol,1,en
freeloaders bro,1,en
freeloaders man,1,en
freeloaders dude,1,en
you freeloaders,1,en
you freeloaders!,1,en
you freeloaders.,1,en
you freeloaders lol,1,en
you freeloaders bro,1,en
you freeloaders man,1,en
you freeloaders dude,1,en
u freeloaders,1,en
u freeloaders!,1,en
u freeloaders.,1,en
u freeloaders lol,1,en
u freeloaders bro,1,en
u freeloaders man,1,en
u freeloaders dude,1,en
hey freeloaders,1,en
hey freeloaders!,1,en
hey freeloaders.,1,en
hey freeloaders lol,1,en
hey freeloaders bro,1,en
hey freeloaders man,1,en
hey freeloaders dude,1,en
such a freeloaders,1,en
such a freeloaders!,1,en
such a freeloaders.,1,en
such a freeloaders lol,1,en
such a freeloaders bro,1,en
such a freeloaders man,1,en
such a freeloaders dude,1,en
what a freeloaders,1,en
what a freeloaders!,1,en
what a freeloaders.,1,en
what a freeloaders lol,1,en
what a freeloaders bro,1,en
what a freeloaders man,1,en
what a freeloaders dude,1,en
cheapskate,1,en
cheapskate!,1,en
cheapskate.,1,en
cheapskate lol,1,en
cheapskate bro,1,en
cheapskate man,1,en
cheapskate dude,1,en
you cheapskate,1,en
you cheapskate!,1,en
you cheapskate.,1,en
you cheapskate lol,1,en
you cheapskate bro,1,en
you cheapskate man,1,en
you cheapskate dude,1,en
u cheapskate,1,en
u cheapskate!,1,en
u cheapskate.,1,en
u cheapskate lol,1,en
u cheapskate bro,1,en
u cheapskate man,1,en
u cheapskate dude,1,en
hey cheapskate,1,en
hey cheapskate!,1,en
hey cheapskate.,1,en
hey cheapskate lol,1,en
hey cheapskate bro,1,en
hey cheapskate man,1,en
hey cheapskate dude,1,en
such a cheapskate,1,en
such a cheapskate!,1,en
such a cheapskate.,1,en
such a cheapskate lol,1,en
such a cheapskate bro,1,en
such a cheapskate man,1,en
such a cheapskate dude,1,en
what a cheapskate,1,en
what a cheapskate!,1,en
what a cheapskate.,1,en
what a cheapskate lol,1,en
what a cheapskate bro,1,en
what a cheapskate man,1,en
what a cheapskate dude,1,en
cheapskates,1,en
cheapskates!,1,en
cheapskates.,1,en
cheapskates lol,1,en
cheapskates bro,1,en
cheapskates man,1,en
cheapskates dude,1,en
you cheapskates,1,en
you cheapskates!,1,en
you cheapskates.,1,en
you cheapskates lol,1,en
you cheapskates bro,1,en
you cheapskates man,1,en
you cheapskates dude,1,en
u cheapskates,1,en
u cheapskates!,1,en
u cheapskates.,1,en
u cheapskates lol,1,en
u cheapskates bro,1,en
u cheapskates man,1,en
u cheapskates dude,1,en
hey cheapskates,1,en
hey cheapskates!,1,en
hey cheapskates.,1,en
hey cheapskates lol,1,en
hey cheapskates bro,1,en
hey cheapskates man,1,en
hey cheapskates dude,1,en
such a cheapskates,1,en
such a cheapskates!,1,en
such a cheapskates.,1,en
such a cheapskates lol,1,en
such a cheapskates bro,1,en
such a cheapskates man,1,en
such a cheapskates dude,1,en
what a cheapskates,1,en
what a cheapskates!,1,en
what a cheapskates.,1,en
what a cheapskates lol,1,en
what a cheapskates bro,1,en
what a cheapskates man,1,en
what a cheapskates dude,1,en
greedy pig,1,en
greedy pig!,1,en
greedy pig.,1,en
greedy pig lol,1,en
greedy pig bro,1,en
greedy pig man,1,en
greedy pig dude,1,en
you greedy pig,1,en
you greedy pig!,1,en
you greedy pig.,1,en
you greedy pig lol,1,en
you greedy pig bro,1,en
you greedy pig man,1,en
