text,label,language
tum aaaalsi yaaaar insaan,1,hi-roman
tum aaaalsi yaaaar yaar,1,hi-roman
tum aaaalsi yaaaar bro,1,hi-roman
tum aaaalsi yaaaar bhai,1,hi-roman
tum aaaalsi yaaaar saale,1,hi-roman
abe aaaalsi yaaaar,1,hi-roman
abe aaaalsi yaaaar hai,1,hi-roman
abe aaaalsi yaaaar ho,1,hi-roman
abe aaaalsi yaaaar hain,1,hi-roman
abe aaaalsi yaaaar aadmi,1,hi-roman
abe aaaalsi yaaaar insaan,1,hi-roman
abe aaaalsi yaaaar yaar,1,hi-roman
abe aaaalsi yaaaar bro,1,hi-roman
abe aaaalsi yaaaar bhai,1,hi-roman
abe aaaalsi yaaaar saale,1,hi-roman
oye aaaalsi yaaaar,1,hi-roman
oye aaaalsi yaaaar hai,1,hi-roman
oye aaaalsi yaaaar ho,1,hi-roman
oye aaaalsi yaaaar hain,1,hi-roman
oye aaaalsi yaaaar aadmi,1,hi-roman
oye aaaalsi yaaaar insaan,1,hi-roman
oye aaaalsi yaaaar yaar,1,hi-roman
oye aaaalsi yaaaar bro,1,hi-roman
oye aaaalsi yaaaar bhai,1,hi-roman
oye aaaalsi yaaaar saale,1,hi-roman
are aaaalsi yaaaar,1,hi-roman
are aaaalsi yaaaar hai,1,hi-roman
are aaaalsi yaaaar ho,1,hi-roman
are aaaalsi yaaaar hain,1,hi-roman
are aaaalsi yaaaar aadmi,1,hi-roman
are aaaalsi yaaaar insaan,1,hi-roman
are aaaalsi yaaaar yaar,1,hi-roman
are aaaalsi yaaaar bro,1,hi-roman
are aaaalsi yaaaar bhai,1,hi-roman
are aaaalsi yaaaar saale,1,hi-roman
sun aaaalsi yaaaar,1,hi-roman
sun aaaalsi yaaaar hai,1,hi-roman
sun aaaalsi yaaaar ho,1,hi-roman
sun aaaalsi yaaaar hain,1,hi-roman
sun aaaalsi yaaaar aadmi,1,hi-roman
sun aaaalsi yaaaar insaan,1,hi-roman
sun aaaalsi yaaaar yaar,1,hi-roman
sun aaaalsi yaaaar bro,1,hi-roman
sun aaaalsi yaaaar bhai,1,hi-roman
sun aaaalsi yaaaar saale,1,hi-roman
dekh aaaalsi yaaaar,1,hi-roman
dekh aaaalsi yaaaar hai,1,hi-roman
dekh aaaalsi yaaaar ho,1,hi-roman
dekh aaaalsi yaaaar hain,1,hi-roman
dekh aaaalsi yaaaar aadmi,1,hi-roman
dekh aaaalsi yaaaar insaan,1,hi-roman
dekh aaaalsi yaaaar yaar,1,hi-roman
dekh aaaalsi yaaaar bro,1,hi-roman
dekh aaaalsi yaaaar bhai,1,hi-roman
dekh aaaalsi yaaaar saale,1,hi-roman
bhai aaaalsi yaaaar,1,hi-roman
bhai aaaalsi yaaaar hai,1,hi-roman
bhai aaaalsi yaaaar ho,1,hi-roman
bhai aaaalsi yaaaar hain,1,hi-roman
bhai aaaalsi yaaaar aadmi,1,hi-roman
bhai aaaalsi yaaaar insaan,1,hi-roman
bhai aaaalsi yaaaar yaar,1,hi-roman
bhai aaaalsi yaaaar bro,1,hi-roman
bhai aaaalsi yaaaar bhai,1,hi-roman
bhai aaaalsi yaaaar saale,1,hi-roman
saale aaaalsi yaaaar,1,hi-roman
saale aaaalsi yaaaar hai,1,hi-roman
saale aaaalsi yaaaar ho,1,hi-roman
saale aaaalsi yaaaar hain,1,hi-roman
saale aaaalsi yaaaar aadmi,1,hi-roman
saale aaaalsi yaaaar insaan,1,hi-roman
saale aaaalsi yaaaar yaar,1,hi-roman
saale aaaalsi yaaaar bro,1,hi-roman
saale aaaalsi yaaaar bhai,1,hi-roman
saale aaaalsi yaaaar saale,1,hi-roman
aalsi yaar hai,1,hi-roman
aalsi yaar ho,1,hi-roman
aalsi yaar hain,1,hi-roman
aalsi yaar aadmi,1,hi-roman
aalsi yaar insaan,1,hi-roman
aalsi yaar yaar,1,hi-roman
aalsi yaar bro,1,hi-roman
aalsi yaar bhai,1,hi-roman
aalsi yaar saale,1,hi-roman
tu aalsi yaar hai,1,hi-roman
tu aalsi yaar ho,1,hi-roman
tu aalsi yaar hain,1,hi-roman
tu aalsi yaar aadmi,1,hi-roman
tu aalsi yaar insaan,1,hi-roman
tu aalsi yaar yaar,1,hi-roman
tu aalsi yaar bro,1,hi-roman
tu aalsi yaar bhai,1,hi-roman
tu aalsi yaar saale,1,hi-roman
tum aalsi yaar hai,1,hi-roman
tum aalsi yaar ho,1,hi-roman
tum aalsi yaar hain,1,hi-roman
tum aalsi yaar aadmi,1,hi-roman
tum aalsi yaar insaan,1,hi-roman
tum aalsi yaar yaar,1,hi-roman
tum aalsi yaar bro,1,hi-roman
tum aalsi yaar bhai,1,hi-roman
tum aalsi yaar saale,1,hi-roman
abe aalsi yaar hai,1,hi-roman
abe aalsi yaar ho,1,hi-roman
abe aalsi yaar hain,1,hi-roman
abe aalsi yaar aadmi,1,hi-roman
abe aalsi yaar insaan,1,hi-roman
abe aalsi yaar yaar,1,hi-roman
abe aalsi yaar bro,1,hi-roman
abe aalsi yaar bhai,1,hi-roman
abe aalsi yaar saale,1,hi-roman
oye aalsi yaar hai,1,hi-roman
oye aalsi yaar ho,1,hi-roman
oye aalsi yaar hain,1,hi-roman
oye aalsi yaar aadmi,1,hi-roman
oye aalsi yaar insaan,1,hi-roman
oye aalsi yaar yaar,1,hi-roman
oye aalsi yaar bro,1,hi-roman
oye aalsi yaar bhai,1,hi-roman
oye aalsi yaar saale,1,hi-roman
are aalsi yaar hai,1,hi-roman
are aalsi yaar ho,1,hi-roman
are aalsi yaar hain,1,hi-roman
are aalsi yaar aadmi,1,hi-roman
are aalsi yaar insaan,1,hi-roman
are aalsi yaar yaar,1,hi-roman
are aalsi yaar bro,1,hi-roman
are aalsi yaar bhai,1,hi-roman
are aalsi yaar saale,1,hi-roman
sun aalsi yaar hai,1,hi-roman
sun aalsi yaar ho,1,hi-roman
sun aalsi yaar hain,1,hi-roman
sun aalsi yaar aadmi,1,hi-roman
sun aalsi yaar insaan,1,hi-roman
sun aalsi yaar yaar,1,hi-roman
sun aalsi yaar bro,1,hi-roman
sun aalsi yaar bhai,1,hi-roman
sun aalsi yaar saale,1,hi-roman
dekh aalsi yaar hai,1,hi-roman
dekh aalsi yaar ho,1,hi-roman
dekh aalsi yaar hain,1,hi-roman
dekh aalsi yaar aadmi,1,hi-roman
dekh aalsi yaar insaan,1,hi-roman
dekh aalsi yaar yaar,1,hi-roman
dekh aalsi yaar bro,1,hi-roman
dekh aalsi yaar bhai,1,hi-roman
dekh aalsi yaar saale,1,hi-roman
bhai aalsi yaar hai,1,hi-roman
bhai aalsi yaar ho,1,hi-roman
bhai aalsi yaar hain,1,hi-roman
bhai aalsi yaar aadmi,1,hi-roman
bhai aalsi yaar insaan,1,hi-roman
bhai aalsi yaar yaar,1,hi-roman
bhai aalsi yaar bro,1,hi-roman
bhai aalsi yaar bhai,1,hi-roman
bhai aalsi yaar saale,1,hi-roman
saale aalsi yaar hai,1,hi-roman
saale aalsi yaar ho,1,hi-roman
saale aalsi yaar hain,1,hi-roman
saale aalsi yaar aadmi,1,hi-roman
saale aalsi yaar insaan,1,hi-roman
saale aalsi yaar yaar,1,hi-roman
saale aalsi yaar bro,1,hi-roman
saale aalsi yaar bhai,1,hi-roman
saale aalsi yaar saale,1,hi-roman
tu abe aalsi,1,hi-roman
tu abe aalsi hai,1,hi-roman
tu abe aalsi ho,1,hi-roman
tu abe aalsi hain,1,hi-roman
tu abe aalsi aadmi,1,hi-roman
tu abe aalsi insaan,1,hi-roman
tu abe aalsi yaar,1,hi-roman
tu abe aalsi bro,1,hi-roman
tu abe aalsi bhai,1,hi-roman
tu abe aalsi saale,1,hi-roman
tum abe aalsi,1,hi-roman
tum abe aalsi hai,1,hi-roman
tum abe aalsi ho,1,hi-roman
tum abe aalsi hain,1,hi-roman
tum abe aalsi aadmi,1,hi-roman
tum abe aalsi insaan,1,hi-roman
tum abe aalsi yaar,1,hi-roman
tum abe aalsi bro,1,hi-roman
tum abe aalsi bhai,1,hi-roman
tum abe aalsi saale,1,hi-roman
abe abe aalsi,1,hi-roman
abe abe aalsi hai,1,hi-roman
abe abe aalsi ho,1,hi-roman
abe abe aalsi hain,1,hi-roman
abe abe aalsi aadmi,1,hi-roman
abe abe aalsi insaan,1,hi-roman
abe abe aalsi yaar,1,hi-roman
abe abe aalsi bro,1,hi-roman
abe abe aalsi bhai,1,hi-roman
abe abe aalsi saale,1,hi-roman
oye abe aalsi,1,hi-roman
oye abe aalsi hai,1,hi-roman
oye abe aalsi ho,1,hi-roman
oye abe aalsi hain,1,hi-roman
oye abe aalsi aadmi,1,hi-roman
oye abe aalsi insaan,1,hi-roman
oye abe aalsi yaar,1,hi-roman
oye abe aalsi bro,1,hi-roman
oye abe aalsi bhai,1,hi-roman
oye abe aalsi saale,1,hi-roman
are abe aalsi,1,hi-roman
are abe aalsi hai,1,hi-roman
are abe aalsi ho,1,hi-roman
are abe aalsi hain,1,hi-roman
are abe aalsi aadmi,1,hi-roman
are abe aalsi insaan,1,hi-roman
are abe aalsi yaar,1,hi-roman
are abe aalsi bro,1,hi-roman
are abe aalsi bhai,1,hi-roman
are abe aalsi saale,1,hi-roman
sun abe aalsi,1,hi-roman
sun abe aalsi hai,1,hi-roman
sun abe aalsi ho,1,hi-roman
sun abe aalsi hain,1,hi-roman
sun abe aalsi aadmi,1,hi-roman
sun abe aalsi insaan,1,hi-roman
sun abe aalsi yaar,1,hi-roman
sun abe aalsi bro,1,hi-roman
sun abe aalsi bhai,1,hi-roman
sun abe aalsi saale,1,hi-roman
dekh abe aalsi,1,hi-roman
dekh abe aalsi hai,1,hi-roman
dekh abe aalsi ho,1,hi-roman
dekh abe aalsi hain,1,hi-roman
dekh abe aalsi aadmi,1,hi-roman
dekh abe aalsi insaan,1,hi-roman
dekh abe aalsi yaar,1,hi-roman
dekh abe aalsi bro,1,hi-roman
dekh abe aalsi bhai,1,hi-roman
dekh abe aalsi saale,1,hi-roman
bhai abe aalsi,1,hi-roman
bhai abe aalsi hai,1,hi-roman
bhai abe aalsi ho,1,hi-roman
bhai abe aalsi hain,1,hi-roman
bhai abe aalsi aadmi,1,hi-roman
bhai abe aalsi insaan,1,hi-roman
bhai abe aalsi yaar,1,hi-roman
bhai abe aalsi bro,1,hi-roman
bhai abe aalsi bhai,1,hi-roman
bhai abe aalsi saale,1,hi-roman
saale abe aalsi,1,hi-roman
saale abe aalsi hai,1,hi-roman
saale abe aalsi ho,1,hi-roman
saale abe aalsi hain,1,hi-roman
saale abe aalsi aadmi,1,hi-roman
saale abe aalsi insaan,1,hi-roman
saale abe aalsi yaar,1,hi-roman
saale abe aalsi bro,1,hi-roman
saale abe aalsi bhai,1,hi-roman
saale abe aalsi saale,1,hi-roman
tu abe aalsee,1,hi-roman
tu abe aalsee hai,1,hi-roman
tu abe aalsee ho,1,hi-roman
tu abe aalsee hain,1,hi-roman
tu abe aalsee aadmi,1,hi-roman
tu abe aalsee insaan,1,hi-roman
tu abe aalsee yaar,1,hi-roman
tu abe aalsee bro,1,hi-roman
tu abe aalsee bhai,1,hi-roman
tu abe aalsee saale,1,hi-roman
tum abe aalsee,1,hi-roman
tum abe aalsee hai,1,hi-roman
tum abe aalsee ho,1,hi-roman
tum abe aalsee hain,1,hi-roman
tum abe aalsee aadmi,1,hi-roman
tum abe aalsee insaan,1,hi-roman
tum abe aalsee yaar,1,hi-roman
tum abe aalsee bro,1,hi-roman
tum abe aalsee bhai,1,hi-roman
tum abe aalsee saale,1,hi-roman
abe abe aalsee,1,hi-roman
abe abe aalsee hai,1,hi-roman
abe abe aalsee ho,1,hi-roman
abe abe aalsee hain,1,hi-roman
abe abe aalsee aadmi,1,hi-roman
abe abe aalsee insaan,1,hi-roman
abe abe aalsee yaar,1,hi-roman
abe abe aalsee bro,1,hi-roman
abe abe aalsee bhai,1,hi-roman
abe abe aalsee saale,1,hi-roman
oye abe aalsee,1,hi-roman
oye abe aalsee hai,1,hi-roman
oye abe aalsee ho,1,hi-roman
oye abe aalsee hain,1,hi-roman
oye abe aalsee aadmi,1,hi-roman
oye abe aalsee insaan,1,hi-roman
oye abe aalsee yaar,1,hi-roman
oye abe aalsee bro,1,hi-roman
oye abe aalsee bhai,1,hi-roman
oye abe aalsee saale,1,hi-roman
are abe aalsee,1,hi-roman
are abe aalsee hai,1,hi-roman
are abe aalsee ho,1,hi-roman
are abe aalsee hain,1,hi-roman
are abe aalsee aadmi,1,hi-roman
are abe aalsee insaan,1,hi-roman
are abe aalsee yaar,1,hi-roman
are abe aalsee bro,1,hi-roman
are abe aalsee bhai,1,hi-roman
are abe aalsee saale,1,hi-roman
sun abe aalsee,1,hi-roman
sun abe aalsee hai,1,hi-roman
sun abe aalsee ho,1,hi-roman
sun abe aalsee hain,1,hi-roman
sun abe aalsee aadmi,1,hi-roman
sun abe aalsee insaan,1,hi-roman
sun abe aalsee yaar,1,hi-roman
sun abe aalsee bro,1,hi-roman
sun abe aalsee bhai,1,hi-roman
sun abe aalsee saale,1,hi-roman
dekh abe aalsee,1,hi-roman
dekh abe aalsee hai,1,hi-roman
dekh abe aalsee ho,1,hi-roman
dekh abe aalsee hain,1,hi-roman
dekh abe aalsee aadmi,1,hi-roman
dekh abe aalsee insaan,1,hi-roman
dekh abe aalsee yaar,1,hi-roman
dekh abe aalsee bro,1,hi-roman
dekh abe aalsee bhai,1,hi-roman
dekh abe aalsee saale,1,hi-roman
bhai abe aalsee,1,hi-roman
bhai abe aalsee hai,1,hi-roman
bhai abe aalsee ho,1,hi-roman
bhai abe aalsee hain,1,hi-roman
bhai abe aalsee aadmi,1,hi-roman
bhai abe aalsee insaan,1,hi-roman
bhai abe aalsee yaar,1,hi-roman
bhai abe aalsee bro,1,hi-roman
bhai abe aalsee bhai,1,hi-roman
bhai abe aalsee saale,1,hi-roman
saale abe aalsee,1,hi-roman
saale abe aalsee hai,1,hi-roman
saale abe aalsee ho,1,hi-roman
saale abe aalsee hain,1,hi-roman
saale abe aalsee aadmi,1,hi-roman
saale abe aalsee insaan,1,hi-roman
saale abe aalsee yaar,1,hi-roman
saale abe aalsee bro,1,hi-roman
saale abe aalsee bhai,1,hi-roman
saale abe aalsee saale,1,hi-roman
aabe aaaalsi,1,hi-roman
aabe aaaalsi hai,1,hi-roman
aabe aaaalsi ho,1,hi-roman
aabe aaaalsi hain,1,hi-roman
aabe aaaalsi aadmi,1,hi-roman
aabe aaaalsi insaan,1,hi-roman
aabe aaaalsi yaar,1,hi-roman
aabe aaaalsi bro,1,hi-roman
aabe aaaalsi bhai,1,hi-roman
aabe aaaalsi saale,1,hi-roman
tu aabe aaaalsi,1,hi-roman
tu aabe aaaalsi hai,1,hi-roman
tu aabe aaaalsi ho,1,hi-roman
tu aabe aaaalsi hain,1,hi-roman
tu aabe aaaalsi aadmi,1,hi-roman
tu aabe aaaalsi insaan,1,hi-roman
tu aabe aaaalsi yaar,1,hi-roman
tu aabe aaaalsi bro,1,hi-roman
tu aabe aaaalsi bhai,1,hi-roman
tu aabe aaaalsi saale,1,hi-roman
tum aabe aaaalsi,1,hi-roman
tum aabe aaaalsi hai,1,hi-roman
tum aabe aaaalsi ho,1,hi-roman
tum aabe aaaalsi hain,1,hi-roman
tum aabe aaaalsi aadmi,1,hi-roman
tum aabe aaaalsi insaan,1,hi-roman
tum aabe aaaalsi yaar,1,hi-roman
tum aabe aaaalsi bro,1,hi-roman
tum aabe aaaalsi bhai,1,hi-roman
tum aabe aaaalsi saale,1,hi-roman
abe aabe aaaalsi,1,hi-roman
abe aabe aaaalsi hai,1,hi-roman
abe aabe aaaalsi ho,1,hi-roman
abe aabe aaaalsi hain,1,hi-roman
abe aabe aaaalsi aadmi,1,hi-roman
abe aabe aaaalsi insaan,1,hi-roman
abe aabe aaaalsi yaar,1,hi-roman
abe aabe aaaalsi bro,1,hi-roman
abe aabe aaaalsi bhai,1,hi-roman
abe aabe aaaalsi saale,1,hi-roman
oye aabe aaaalsi,1,hi-roman
oye aabe aaaalsi hai,1,hi-roman
oye aabe aaaalsi ho,1,hi-roman
oye aabe aaaalsi hain,1,hi-roman
oye aabe aaaalsi aadmi,1,hi-roman
oye aabe aaaalsi insaan,1,hi-roman
oye aabe aaaalsi yaar,1,hi-roman
oye aabe aaaalsi bro,1,hi-roman
oye aabe aaaalsi bhai,1,hi-roman
oye aabe aaaalsi saale,1,hi-roman
are aabe aaaalsi,1,hi-roman
are aabe aaaalsi hai,1,hi-roman
are aabe aaaalsi ho,1,hi-roman
are aabe aaaalsi hain,1,hi-roman
are aabe aaaalsi aadmi,1,hi-roman
are aabe aaaalsi insaan,1,hi-roman
are aabe aaaalsi yaar,1,hi-roman
are aabe aaaalsi bro,1,hi-roman
are aabe aaaalsi bhai,1,hi-roman
are aabe aaaalsi saale,1,hi-roman
sun aabe aaaalsi,1,hi-roman
sun aabe aaaalsi hai,1,hi-roman
sun aabe aaaalsi ho,1,hi-roman
sun aabe aaaalsi hain,1,hi-roman
sun aabe aaaalsi aadmi,1,hi-roman
sun aabe aaaalsi insaan,1,hi-roman
sun aabe aaaalsi yaar,1,hi-roman
sun aabe aaaalsi bro,1,hi-roman
sun aabe aaaalsi bhai,1,hi-roman
sun aabe aaaalsi saale,1,hi-roman
dekh aabe aaaalsi,1,hi-roman
dekh aabe aaaalsi hai,1,hi-roman
dekh aabe aaaalsi ho,1,hi-roman
dekh aabe aaaalsi hain,1,hi-roman
dekh aabe aaaalsi aadmi,1,hi-roman
dekh aabe aaaalsi insaan,1,hi-roman
dekh aabe aaaalsi yaar,1,hi-roman
dekh aabe aaaalsi bro,1,hi-roman
dekh aabe aaaalsi bhai,1,hi-roman
dekh aabe aaaalsi saale,1,hi-roman
bhai aabe aaaalsi,1,hi-roman
bhai aabe aaaalsi hai,1,hi-roman
bhai aabe aaaalsi ho,1,hi-roman
bhai aabe aaaalsi hain,1,hi-roman
bhai aabe aaaalsi aadmi,1,hi-roman
bhai aabe aaaalsi insaan,1,hi-roman
bhai aabe aaaalsi yaar,1,hi-roman
bhai aabe aaaalsi bro,1,hi-roman
bhai aabe aaaalsi bhai,1,hi-roman
bhai aabe aaaalsi saale,1,hi-roman
saale aabe aaaalsi,1,hi-roman
saale aabe aaaalsi hai,1,hi-roman
saale aabe aaaalsi ho,1,hi-roman
saale aabe aaaalsi hain,1,hi-roman
saale aabe aaaalsi aadmi,1,hi-roman
saale aabe aaaalsi insaan,1,hi-roman
saale aabe aaaalsi yaar,1,hi-roman
saale aabe aaaalsi bro,1,hi-roman
saale aabe aaaalsi bhai,1,hi-roman
saale aabe aaaalsi saale,1,hi-roman
tu abe alsi,1,hi-roman
tu abe alsi hai,1,hi-roman
tu abe alsi ho,1,hi-roman
tu abe alsi hain,1,hi-roman
tu abe alsi aadmi,1,hi-roman
tu abe alsi insaan,1,hi-roman
tu abe alsi yaar,1,hi-roman
tu abe alsi bro,1,hi-roman
tu abe alsi bhai,1,hi-roman
tu abe alsi saale,1,hi-roman
tum abe alsi,1,hi-roman
tum abe alsi hai,1,hi-roman
tum abe alsi ho,1,hi-roman
tum abe alsi hain,1,hi-roman
tum abe alsi aadmi,1,hi-roman
tum abe alsi insaan,1,hi-roman
tum abe alsi yaar,1,hi-roman
tum abe alsi bro,1,hi-roman
tum abe alsi bhai,1,hi-roman
tum abe alsi saale,1,hi-roman
abe abe alsi,1,hi-roman
abe abe alsi hai,1,hi-roman
abe abe alsi ho,1,hi-roman
abe abe alsi hain,1,hi-roman
abe abe alsi aadmi,1,hi-roman
abe abe alsi insaan,1,hi-roman
abe abe alsi yaar,1,hi-roman
abe abe alsi bro,1,hi-roman
abe abe alsi bhai,1,hi-roman
abe abe alsi saale,1,hi-roman
oye abe alsi,1,hi-roman
oye abe alsi hai,1,hi-roman
oye abe alsi ho,1,hi-roman
oye abe alsi hain,1,hi-roman
oye abe alsi aadmi,1,hi-roman
oye abe alsi insaan,1,hi-roman
oye abe alsi yaar,1,hi-roman
oye abe alsi bro,1,hi-roman
oye abe alsi bhai,1,hi-roman
oye abe alsi saale,1,hi-roman
are abe alsi,1,hi-roman
are abe alsi hai,1,hi-roman
are abe alsi ho,1,hi-roman
are abe alsi hain,1,hi-roman
are abe alsi aadmi,1,hi-roman
are abe alsi insaan,1,hi-roman
are abe alsi yaar,1,hi-roman
are abe alsi bro,1,hi-roman
are abe alsi bhai,1,hi-roman
are abe alsi saale,1,hi-roman
sun abe alsi,1,hi-roman
sun abe alsi hai,1,hi-roman
sun abe alsi ho,1,hi-roman
sun abe alsi hain,1,hi-roman
sun abe alsi aadmi,1,hi-roman
sun abe alsi insaan,1,hi-roman
sun abe alsi yaar,1,hi-roman
sun abe alsi bro,1,hi-roman
sun abe alsi bhai,1,hi-roman
sun abe alsi saale,1,hi-roman
dekh abe alsi,1,hi-roman
dekh abe alsi hai,1,hi-roman
dekh abe alsi ho,1,hi-roman
dekh abe alsi hain,1,hi-roman
dekh abe alsi aadmi,1,hi-roman
dekh abe alsi insaan,1,hi-roman
dekh abe alsi yaar,1,hi-roman
dekh abe alsi bro,1,hi-roman
dekh abe alsi bhai,1,hi-roman
dekh abe alsi saale,1,hi-roman
bhai abe alsi,1,hi-roman
bhai abe alsi hai,1,hi-roman
bhai abe alsi ho,1,hi-roman
bhai abe alsi hain,1,hi-roman
bhai abe alsi aadmi,1,hi-roman
bhai abe alsi insaan,1,hi-roman
bhai abe alsi yaar,1,hi-roman
bhai abe alsi bro,1,hi-roman
bhai abe alsi bhai,1,hi-roman
bhai abe alsi saale,1,hi-roman
saale abe alsi,1,hi-roman
saale abe alsi hai,1,hi-roman
saale abe alsi ho,1,hi-roman
saale abe alsi hain,1,hi-roman
saale abe alsi aadmi,1,hi-roman
saale abe alsi insaan,1,hi-roman
saale abe alsi yaar,1,hi-roman
saale abe alsi bro,1,hi-roman
saale abe alsi bhai,1,hi-roman
saale abe alsi saale,1,hi-roman
tu abe aalsi aadmi hai,1,hi-roman
tu abe aalsi aadmi ho,1,hi-roman
tu abe aalsi aadmi hain,1,hi-roman
tu abe aalsi aadmi aadmi,1,hi-roman
tu abe aalsi aadmi insaan,1,hi-roman
tu abe aalsi aadmi yaar,1,hi-roman
tu abe aalsi aadmi bro,1,hi-roman
tu abe aalsi aadmi bhai,1,hi-roman
tu abe aalsi aadmi saale,1,hi-roman
tum abe aalsi aadmi hai,1,hi-roman
tum abe aalsi aadmi ho,1,hi-roman
tum abe aalsi aadmi hain,1,hi-roman
tum abe aalsi aadmi aadmi,1,hi-roman
tum abe aalsi aadmi insaan,1,hi-roman
tum abe aalsi aadmi yaar,1,hi-roman
tum abe aalsi aadmi bro,1,hi-roman
tum abe aalsi aadmi bhai,1,hi-roman
tum abe aalsi aadmi saale,1,hi-roman
abe abe aalsi aadmi hai,1,hi-roman
abe abe aalsi aadmi ho,1,hi-roman
abe abe aalsi aadmi hain,1,hi-roman
abe abe aalsi aadmi aadmi,1,hi-roman
abe abe aalsi aadmi insaan,1,hi-roman
abe abe aalsi aadmi yaar,1,hi-roman
abe abe aalsi aadmi bro,1,hi-roman
abe abe aalsi aadmi bhai,1,hi-roman
abe abe aalsi aadmi saale,1,hi-roman
oye abe aalsi aadmi hai,1,hi-roman
oye abe aalsi aadmi ho,1,hi-roman
oye abe aalsi aadmi hain,1,hi-roman
oye abe aalsi aadmi aadmi,1,hi-roman
oye abe aalsi aadmi insaan,1,hi-roman
oye abe aalsi aadmi yaar,1,hi-roman
oye abe aalsi aadmi bro,1,hi-roman
oye abe aalsi aadmi bhai,1,hi-roman
oye abe aalsi aadmi saale,1,hi-roman
are abe aalsi aadmi hai,1,hi-roman
are abe aalsi aadmi ho,1,hi-roman
are abe aalsi aadmi hain,1,hi-roman
are abe aalsi aadmi aadmi,1,hi-roman
are abe aalsi aadmi insaan,1,hi-roman
are abe aalsi aadmi yaar,1,hi-roman
are abe aalsi aadmi bro,1,hi-roman
are abe aalsi aadmi bhai,1,hi-roman
are abe aalsi aadmi saale,1,hi-roman
sun abe aalsi aadmi hai,1,hi-roman
sun abe aalsi aadmi ho,1,hi-roman
sun abe aalsi aadmi hain,1,hi-roman
sun abe aalsi aadmi aadmi,1,hi-roman
sun abe aalsi aadmi insaan,1,hi-roman
sun abe aalsi aadmi yaar,1,hi-roman
sun abe aalsi aadmi bro,1,hi-roman
sun abe aalsi aadmi bhai,1,hi-roman
sun abe aalsi aadmi saale,1,hi-roman
dekh abe aalsi aadmi hai,1,hi-roman
dekh abe aalsi aadmi ho,1,hi-roman
dekh abe aalsi aadmi hain,1,hi-roman
dekh abe aalsi aadmi aadmi,1,hi-roman
dekh abe aalsi aadmi insaan,1,hi-roman
dekh abe aalsi aadmi yaar,1,hi-roman
dekh abe aalsi aadmi bro,1,hi-roman
dekh abe aalsi aadmi bhai,1,hi-roman
dekh abe aalsi aadmi saale,1,hi-roman
bhai abe aalsi aadmi hai,1,hi-roman
bhai abe aalsi aadmi ho,1,hi-roman
bhai abe aalsi aadmi hain,1,hi-roman
bhai abe aalsi aadmi aadmi,1,hi-roman
bhai abe aalsi aadmi insaan,1,hi-roman
bhai abe aalsi aadmi yaar,1,hi-roman
bhai abe aalsi aadmi bro,1,hi-roman
bhai abe aalsi aadmi bhai,1,hi-roman
bhai abe aalsi aadmi saale,1,hi-roman
saale abe aalsi aadmi hai,1,hi-roman
saale abe aalsi aadmi ho,1,hi-roman
saale abe aalsi aadmi hain,1,hi-roman
saale abe aalsi aadmi aadmi,1,hi-roman
saale abe aalsi aadmi insaan,1,hi-roman
saale abe aalsi aadmi yaar,1,hi-roman
saale abe aalsi aadmi bro,1,hi-roman
saale abe aalsi aadmi bhai,1,hi-roman
saale abe aalsi aadmi saale,1,hi-roman
tu abe aalsee aadmee,1,hi-roman
tu abe aalsee aadmee hai,1,hi-roman
tu abe aalsee aadmee ho,1,hi-roman
tu abe aalsee aadmee hain,1,hi-roman
tu abe aalsee aadmee aadmi,1,hi-roman
tu abe aalsee aadmee insaan,1,hi-roman
tu abe aalsee aadmee yaar,1,hi-roman
tu abe aalsee aadmee bro,1,hi-roman
tu abe aalsee aadmee bhai,1,hi-roman
tu abe aalsee aadmee saale,1,hi-roman
tum abe aalsee aadmee,1,hi-roman
tum abe aalsee aadmee hai,1,hi-roman
tum abe aalsee aadmee ho,1,hi-roman
tum abe aalsee aadmee hain,1,hi-roman
tum abe aalsee aadmee aadmi,1,hi-roman
tum abe aalsee aadmee insaan,1,hi-roman
tum abe aalsee aadmee yaar,1,hi-roman
tum abe aalsee aadmee bro,1,hi-roman
tum abe aalsee aadmee bhai,1,hi-roman
tum abe aalsee aadmee saale,1,hi-roman
abe abe aalsee aadmee,1,hi-roman
abe abe aalsee aadmee hai,1,hi-roman
abe abe aalsee aadmee ho,1,hi-roman
abe abe aalsee aadmee hain,1,hi-roman
abe abe aalsee aadmee aadmi,1,hi-roman
abe abe aalsee aadmee insaan,1,hi-roman
abe abe aalsee aadmee yaar,1,hi-roman
abe abe aalsee aadmee bro,1,hi-roman
abe abe aalsee aadmee bhai,1,hi-roman
abe abe aalsee aadmee saale,1,hi-roman
oye abe aalsee aadmee,1,hi-roman
oye abe aalsee aadmee hai,1,hi-roman
oye abe aalsee aadmee ho,1,hi-roman
oye abe aalsee aadmee hain,1,hi-roman
oye abe aalsee aadmee aadmi,1,hi-roman
oye abe aalsee aadmee insaan,1,hi-roman
oye abe aalsee aadmee yaar,1,hi-roman
oye abe aalsee aadmee bro,1,hi-roman
oye abe aalsee aadmee bhai,1,hi-roman
oye abe aalsee aadmee saale,1,hi-roman
are abe aalsee aadmee,1,hi-roman
are abe aalsee aadmee hai,1,hi-roman
are abe aalsee aadmee ho,1,hi-roman
are abe aalsee aadmee hain,1,hi-roman
